Time,Time Code,Country Name,Country Code,CPIA economic management cluster average ,CPIA financial sector rating ,CPIA macroeconomic management rating ,Automated teller machines ,Borrowers from commercial banks ,Depth of credit information index ,Domestic credit provided by financial sector %GDP ,Domestic credit to private sector %GDP ,Market capitalization of listed companies %GDP ,Private credit bureau coverage ,Public credit registry coverage ,Informal payments to public officials ,Number of visits or required meetings with tax officials ,CPIA policies for social inclusion/equity cluster average ,CPIA property rights and rule-based governance rating ,CPIA gender equality rating ,New business density ,"Labor force participation rate, total ","Labor force, total ","Total employment, total ",Unemployment with advanced education ,Unemployment with intermediate education ,"Unemployment, total ","Unemployment, youth total ","Literacy rate, adult total ","Literacy rate, youth total ","Government expenditure on education, total %GDP ",Labor force with advanced education ,Labor force with basic education ,Labor force with intermediate education ,"Primary completion rate, total ","School enrollment, primary ","School enrollment, secondary ","School enrollment, secondary ","School enrollment, tertiary ","School enrollment, tertiary ",Individuals using the Internet ,Research and development expenditure %GDP ,Researchers in R&D ,Technicians in R&D ,Age dependency ratio ,International migrant stock ,Population ages 0-14 ,"Population ages 0-14, total ",Population ages 15-64 ,"Population ages 15-64, total ",Population ages 65 and above ,"Population ages 65 and above, total ",Population density ,Population growth ,"Population, total ",Rural population ,Rural population ,Urban population ,Urban population ,Poverty headcount ratio at $1.90 a day ,"Agriculture, value added %GDP ","Agriculture, value added annual_growth ","Agriculture, value added ",Consumer price index ,GDP growth ,GDP per capita ,"GDP per capita, PPP ",GDP per person employed ,Gross capital formation %GDP ,Gross capital formation annual_growth ,"Gross fixed capital formation, private sector %GDP ","Industry, value added %GDP ","Industry, value added annual_growth ","Industry, value added ","Inflation, consumer prices ","Manufacturing, value added %GDP ","Manufacturing, value added annual_growth ","Manufacturing, value added ",Tax revenue %GDP ,Export value index ,Export volume index ,Exports of goods and services %GDP ,Exports of goods and services annual_growth ,"Foreign direct investment, net inflows %GDP ","Foreign direct investment, net outflows %GDP ",Fuel exports ,High-technology exports ,ICT goods imports ,Imports of goods and services %GDP ,"Personal remittances, paid ","Personal transfers, receipts ","Taxes on income, profits and capital gains "
2016-01-01,YR2016,Israel,ISR,0,0.0,0.0,111.003277699788,0.0,7,81.109758623317,65.5823168923254,67.3439067422973,72.5,0.0,0.0,0.0,0.0,0.0,0.0,3.43573172574593,64.2269973754883,3957145.0,3767196.0,0.0,0.0,4.80000019073486,8.64200019836426,0.0,0.0,0.0,0.0,0.0,0.0,102.441673278809,103.629051208496,104.046600341797,1.01716995239258,64.1639099121094,1.39932000637054,79.6531241815281,0.0,0.0,0.0,64.9499022093752,0.0,27.9056029985005,2384813.0,60.6244662363516,5180967.0,11.4699307651479,980220.0,394.916820702403,1.9603489624817,8546000.0,661802.0,7.744,7884198.0,92.256,0.0,1.16816335386486,4.05909225656902,3426582054.02514,106.138819613945,4.09433559145762,33677.4619451632,32688.4081041526,77191.015625,20.4830902775771,8.08985365342775,0.0,18.6723082209744,2.34255742400451,52678762904.5199,-0.544936284,11.6808159979071,1.11219968738247,33517060256.7531,23.3730593416255,191.56737,132.1331986,30.2672893653797,2.54531249270715,3.74592983686018,4.11392638872621,1.37846008149233,18.3810595760932,10.8764530351,28.1786848855617,5206300000.0,0.0,43.6684820526413
2016-01-01,YR2016,Japan,JPN,0,0.0,0.0,127.7969276653,0.0,6,345.149319478516,161.714798486094,100.12176151687,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.4560012817383,66844279.0,64752352.0,0.0,0.0,3.13000011444092,5.15399980545044,0.0,0.0,0.0,69.6600036621094,0.0,42.4700012207031,0.0,0.0,0.0,0.0,0.0,0.0,93.1827212821617,0.0,0.0,0.0,65.290106306176,0.0,12.9357482227601,16427690.0,60.4996889474557,76831284.0,26.5645628297842,33735537.0,348.350096006144,-0.115284177050088,126994511.0,10849141.0,8.54300000000001,116145370.0,91.457,0.0,1.1503293367689,-13.1068849799805,51369436269.9878,103.47923681257,0.938193886449625,47660.8930390239,38282.5046733349,74554.953125,23.5642844646574,0.276752842054748,0.0,29.3004606963226,1.98933146356003,1721565002514.53,-0.116666667,21.0489523736651,1.96338917877912,1288067785153.49,11.1033645354834,134.5514458,104.9625178,16.1191525683736,1.33853063786331,0.794528059194625,3.51417557992575,1.41410732210395,16.2207455666725,13.0107674347,15.1474298805934,5066869685.05946,3673006450.15015,52.2077222608789
2016-01-01,YR2016,"Korea, Rep.",KOR,0,0.0,0.0,0.0,0.0,8,169.630377168523,142.955286072606,88.6724269917178,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58162712718101,62.6419982910156,27719344.0,26690966.0,0.0,0.0,3.71000003814697,10.5299997329712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.8430256796075,0.0,0.0,0.0,37.1496082598761,0.0,13.6504942843368,6995292.0,72.9130769798243,37364822.0,13.4364287358389,6885593.0,525.704831760361,0.451318043969976,51245707.0,9448683.0,18.438,41797024.0,81.562,0.0,1.92759592297656,-2.76841450323747,24602161996.642,110.894505383873,2.9293047947001,25484.0375903163,35020.4115062331,67771.4921875,29.2523873391538,5.61021375014796,25.2486560367795,35.1297976715601,3.27578998608359,455131865879.049,0.97,26.7818278387074,2.35671886731535,370751889389.92,14.8250128327702,287.5902663,384.2969017,42.2842014732736,2.56099531929299,0.855545972716298,2.11767825388936,5.42554064114917,26.5832050303408,15.695690621,35.4286307716109,10457900000.0,5699800000.0,50.6777652529713
2016-01-01,YR2016,Italy,ITA,0,0.0,0.0,94.1380708485236,530.211305534314,7,170.643876512309,85.6916403308347,0.0,100.0,29.0,0.0,0.0,0.0,0.0,0.0,2.64761273779229,48.8460006713867,25584166.0,22593429.0,8.02970027923584,12.8142004013062,11.6899995803833,37.8499984741211,0.0,0.0,0.0,72.8825988769531,22.6338996887207,56.2622985839844,0.0,0.0,0.0,0.0,0.0,0.0,61.3242527666303,0.0,0.0,0.0,57.0290127929924,0.0,13.6081817887813,8250300.0,63.6824995509839,38609106.0,22.7093186602348,13768092.0,206.117828245053,-0.169884073301448,60627498.0,18276159.0,30.145,42351339.0,69.855,0.0,1.89270567009178,0.315175656530414,38824046068.7096,107.397634171255,0.858262630008326,34318.4968180439,34655.2627627333,94729.484375,17.0949775308351,0.659149026103734,0.0,21.4380384498486,1.17359738278809,437397269036.303,-0.123335389,14.6514993532519,1.17942066353396,306532477821.421,23.6595645041034,191.8826912,108.5427136,29.8015328373315,2.40835231464121,1.05604341735863,0.819537758526933,2.67671520547539,7.48838336089443,5.1082294161,26.5495050085128,9396294021.6228,2369818767.35028,51.7481550395394
2016-01-01,YR2016,Kuwait,KWT,0,0.0,0.0,62.1717714551942,210.989633458218,6,94.4736672774916,103.771636035885,0.0,31.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,69.6070022583008,2229107.0,2182128.0,0.0,0.0,2.23099994659424,17.6919994354248,0.0,0.0,0.0,0.0,0.0,0.0,100.657920837402,100.627990722656,0.0,0.0,0.0,0.0,78.36738376,0.0,0.0,0.0,30.1628535602697,0.0,20.9783683694157,850166.0,76.8268344345238,3113472.0,2.19479719606059,88946.0,227.4177328844,2.92420619366023,4052584.0,0.0,0.0,4052584.0,100.0,0.0,0.567649358633821,3.59161262275262,606943475.226797,121.909951247491,3.54700508846648,35250.9145753869,68861.7920978832,129646.5625,26.9940847474826,1.95891974134652,0.0,51.6352002292086,2.34983271096121,96245867196.0813,3.198404612,7.27110479726382,-5.02834238328764,7447093510.11863,0.0,238.078587,172.9259771,48.2322885640441,1.80063915817448,0.263295018689014,5.77269354816288,89.690293347968,1.91050671147353,6.5267442253,46.4290617370906,15287570250.0848,0.0,0.0
2016-01-01,YR2016,Malaysia,MYS,0,0.0,0.0,48.1060123965395,378.59750789672,8,145.256370465174,123.907095531601,121.330424720578,76.4,62.4,0.0,0.0,0.0,0.0,0.0,2.26243827134845,64.322998046875,15121369.0,14601127.0,4.46000003814697,4.44000005722046,3.44000005722046,10.7250003814697,0.0,0.0,4.82753992080688,65.9400024414063,47.5,53.0999984741211,100.561378479004,103.484672546387,85.1648025512695,1.0636500120163,44.1166915893555,1.19929003715515,78.7883099275229,0.0,0.0,0.0,44.2955285376256,0.0,24.6214889314597,7678769.0,69.3022167862427,21613466.0,6.0762942822976,1895030.0,94.9239537361132,1.49932335842914,31187265.0,7846716.0,25.16,23340549.0,74.84,0.0,8.65533443891653,-5.0759159248374,27774673248.2692,115.147475420763,4.21985131964395,11031.8215581749,25668.884358229,54809.390625,25.8743049458589,3.33648014752069,17.1758039866029,38.3369102201411,4.31101666610193,133800875477.321,2.127659574,22.2661203784997,4.43700979487747,79080127906.6158,13.7663886450102,192.8294374,167.1296066,67.6672194582642,1.14818610955258,4.54248146395855,3.4050909303011,13.7832900191288,42.9747947069701,24.6995224395,60.9774656131109,2955518689.59848,0.0,58.8230048936154
2016-01-01,YR2016,Mexico,MEX,0,0.0,0.0,52.6277199604023,0.0,8,54.7903623788869,34.0315149699044,32.6898564622748,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.536296454194748,61.2789993286133,56990890.0,54780226.0,4.89799976348877,5.00360012054443,3.88000011444092,7.66400003433228,0.0,0.0,0.0,71.5052032470703,39.2219009399414,49.5004997253418,101.332672119141,103.932769775391,97.2714691162109,1.08606004714966,36.8507385253906,1.02186000347137,59.5404459967255,0.0,0.0,0.0,50.9125499224668,0.0,27.0801234523113,34538104.0,66.2635414028696,84512801.0,6.65633514481914,8489518.0,65.6089009490985,1.30173094113147,127540423.0,26047581.0,20.423,101492842.0,79.577,2.5,3.35317642734475,3.76980055127889,39185861165.5339,122.780093375275,2.91332827651026,9871.670108626,17206.6343224392,39186.859375,23.7446300905381,1.52525873106732,19.5169348943068,29.3324402970528,0.442161759577601,376197701091.36,2.821707752,16.781623151194,1.54111750588434,192409673479.767,13.5541999537603,224.7663114,160.0184453,37.1224133572051,3.46157808891567,3.22920389101497,0.612374401119811,4.9122110155477,15.2891992174211,16.5084938715,39.1008087486742,653519183.0,26993281568.0,52.2372589944113
2016-01-01,YR2016,Netherlands,NLD,0,0.0,0.0,47.5525453789499,0.0,6,208.903977991606,115.734208507616,103.666480712586,75.7,0.0,0.0,0.0,0.0,0.0,0.0,6.07397698047147,63.7140007019043,9050417.0,8506375.0,3.7788999080658,6.74209976196289,6.01000022888184,10.835000038147,0.0,0.0,0.0,79.6679992675781,35.4336013793945,66.7507019042969,0.0,103.286758422852,132.691650390625,1.01658999919891,80.3648376464844,1.12894999980927,90.4109589041096,0.0,0.0,0.0,53.7508882493604,0.0,16.5913536735908,2825560.0,65.040274133722,11076563.0,18.3683721926871,3128191.0,505.500563965568,0.532178879608489,17030314.0,1594889.0,9.36499999999999,15435425.0,90.635,0.0,1.64280194295522,1.90055786888688,15145662082.5855,109.528965398018,2.20994151591842,52267.7317557741,47269.6329521216,94525.8671875,20.0556187299062,3.09601619010853,0.0,17.9578191423501,2.74560936188206,167874268632.56,0.316666667,10.9085578552917,3.02147443243676,95006753056.1621,22.176616508288,244.8592346,171.1419753,82.4485049975735,4.3153190774282,23.899453102463,36.6889736649429,9.09123468278058,17.7778746638501,13.6835952259,71.4403230099012,7571977367.31102,169262698.861395,47.7666824966949
2016-01-01,YR2016,Nigeria,NGA,3.5,3.0,3.0,16.7301836033315,0.0,6,26.5551302713839,15.67959555801,7.36246972172176,7.7,0.1,0.0,0.0,3.5,2.5,3.0,0.760417970829386,55.1510009765625,57352456.0,53303018.0,0.0,0.0,7.05999994277954,13.0640001296997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.67,0.0,0.0,0.0,88.0919379476831,0.0,44.0873771248764,81997954.0,53.1654897552358,98882303.0,2.74713311988775,5109383.0,204.211425497107,2.61903352559025,185989640.0,95444304.0,51.317,90545336.0,48.683,0.0,20.9831097070839,4.10674619465877,110496063384.077,183.853081818277,-1.61686894991816,2455.91855879469,5434.73479515868,18977.880859375,15.3400347164974,-4.79383737373247,0.0,18.1731317261725,-8.85037430969419,99257119381.4954,15.69685447,8.67969778187677,-4.31763556879224,41931578908.5683,0.0,156.3766389,87.49496577,9.21810969847623,11.5315528365512,1.09849818118652,0.322229272052344,96.301862900076,1.97287421159484,3.9302918695,11.5044091822463,744092346.988876,19488264932.3305,0.0
2016-01-01,YR2016,New Zealand,NZL,0,0.0,0.0,0.0,0.0,8,0.0,0.0,42.2896989990389,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4961090008109,69.3089981079102,2608039.0,2474795.0,0.0,0.0,5.1100001335144,13.28600025177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.8183364868164,114.332427978516,1.06131994724274,81.7504501342773,1.41427004337311,88.470186347099,0.0,0.0,0.0,53.4221681451946,0.0,19.8219717376701,930285.0,65.1796363439754,3059011.0,14.9983919183545,703905.0,17.8238578101857,2.09935688627085,4693200.0,638275.0,13.6,4054925.0,86.4,0.0,0.0,-0.305927394316669,16040790227.1681,108.640866961892,3.4714568346147,37528.4583347383,35776.5717269995,67342.0859375,24.3823414756136,5.28139784620154,0.0,0.0,4.46057097175935,32498423010.3119,1.082882132,0.0,2.24387215637725,17255536882.2608,27.1854405532952,253.7346231,162.4846443,25.8177217796803,0.682732013859777,1.02220514330872,-0.475757432774439,1.47669725089081,10.1442025477769,7.517368096,25.5051229432835,745227105.66748,0.0,61.9428489043511
2016-01-01,YR2016,Norway,NOR,0,0.0,0.0,39.0459484916568,0.0,6,150.331244594217,144.9252365712,62.3208365350085,100.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1510228044715,64.3720016479492,2768877.0,2639276.0,2.61540007591248,3.46900010108948,4.67999982833862,11.0989999771118,0.0,0.0,0.0,83.9776000976563,46.0353012084961,64.5425033569336,100.855430603027,100.225883483887,114.276786804199,0.970449984073639,80.5465393066406,1.47750997543335,97.2982036675068,0.0,0.0,0.0,52.4838216809139,0.0,17.8268610883907,933150.0,65.5807169741949,3432835.0,16.5924219374144,868533.0,14.3315281523361,0.849521232088731,5234519.0,969171.0,18.515,4265348.0,81.485,0.0,2.13340767755994,-1.30581086567916,7009008906.65931,112.442312912859,1.09146507169045,90316.9723439327,64159.544250136,126032.5390625,29.3178575003401,4.959628279131,0.0,28.2922023258022,-0.0134250193440408,153212260146.146,3.55,6.73961640432309,-4.2248633198886,31143944762.1674,21.9938390109566,148.9951537,99.0000635,34.1366402398179,-1.80373660391174,-5.02380792759584,2.18047813587011,53.0044696870221,19.2845736489995,6.880869109,33.2731906505933,4162485626.49776,0.0,43.2252700366856
2016-01-01,YR2016,Pakistan,PAK,3.5,3.5,3.5,9.83432020351025,21.746042175012,7,52.3562277148463,16.525085530585,32.966880634986,5.8,9.4,0.0,0.0,3.2,2.5,2.5,0.0588562069347691,54.3720016479492,68396800.0,65767702.0,0.0,0.0,3.84400010108948,7.30399990081787,0.0,0.0,2.49180006980896,0.0,0.0,0.0,71.3455276489258,97.7096176147461,46.1091804504395,0.810620009899139,9.73349952697754,0.870389997959137,15.5145577897414,0.0,0.0,0.0,64.9711695440283,0.0,34.8903251616446,67409321.0,60.6166521558857,117113479.0,4.49302268246975,8680676.0,250.627174138647,1.99856259439394,193203476.0,123198129.0,63.766,70005347.0,36.234,0.0,23.2151987886214,0.153947947428819,46975295554.2107,150.753452821518,5.52673584474448,1179.41401202313,4857.16871756739,14251.3212890625,15.686124563479,7.27257513490052,10.3037787070706,18.2571020895745,5.69337865276449,43894290466.5875,3.752595854,12.080755043235,3.68584373770777,28958531800.254,0.0,226.3505992,161.8831075,9.14572693911771,-1.60330440209253,0.892861507778696,0.0186610926063071,0.761828335862166,1.90815547378046,4.9479789922,16.1605045709581,64000000.0,19734000000.0,0.0
2016-01-01,YR2016,Peru,PER,0,0.0,0.0,108.567808070074,149.851286987055,8,0.0,0.0,42.3132537500357,100.0,37.4,0.0,0.0,0.0,0.0,0.0,3.63034544496541,76.2750015258789,17532996.0,16914198.0,5.70419979095459,9.49269962310791,3.52999997138977,8.69799995422363,94.1736679077148,98.8834915161133,3.80698990821838,79.5418014526367,45.850399017334,61.5542984008789,102.780952453613,103.135429382324,98.014762878418,0.996940016746521,0.0,0.0,45.4617406869459,0.0,0.0,0.0,52.9910051965396,0.0,27.6557170192749,8787283.0,65.3633198053279,20768436.0,6.98096317539722,2218120.0,24.82331171875,1.25786232511699,31773839.0,7136722.0,22.461,24637117.0,77.539,3.5,7.00491494318981,1.69835702418312,11892686560.7873,121.99696310584,3.95130919243149,6094.73824934176,12082.1680106024,22676.91796875,22.1025567290195,-4.40957886044592,16.2067893933702,30.0003246738188,4.20284714918182,64271723907.9521,3.595722243,13.1936617486313,-0.552138977420654,25842460132.9911,13.8170890083791,532.282671,205.7704704,22.4382076149925,11.422182924963,3.58114454549782,0.158228838289247,7.84390505554878,4.22225487527716,9.6929885526,22.8165299171463,0.0,2883886545.2925,41.6404162639986
2016-01-01,YR2016,Poland,POL,0,0.0,0.0,72.4279947073181,455.902491491856,8,75.6886363501856,54.5598199110423,29.4210865312485,92.5,0.0,0.0,0.0,0.0,0.0,0.0,1.66385178304486,56.8600006103516,18393553.0,17260697.0,3.55690002441406,7.64599990844727,6.15999984741211,17.5919990539551,0.0,0.0,0.0,78.0541000366211,10.940299987793,48.8288993835449,100.163093566895,110.104690551758,107.075820922852,0.972379982471466,66.5559997558594,1.51489996910095,73.3007,0.0,0.0,0.0,44.909394625885,0.0,14.8043985505597,5621243.0,69.00863872065,26202640.0,16.1869627287903,6146204.0,124.008253045495,-0.04298513087435,37970087.0,15120448.0,39.822,22849639.0,60.178,0.0,2.37975462664307,2.80414525820778,11745099990.0507,107.407950711457,2.86432867930108,15067.9698510199,26035.8379036022,56788.07421875,19.597048805119,-1.9432674389255,14.814296713129,29.837240945919,0.850919459757321,170549530726.627,-0.609676201,18.0766873789772,4.28422836359627,100415547375.054,16.2033253400207,637.8980353,392.7576602,52.259854936709,8.79759058246437,3.55494065812743,2.36953617086069,2.52147148105202,8.45663835083641,9.2398196725,48.2125342387997,3716000000.0,3337000000.0,24.9819863793785
2016-01-01,YR2016,Qatar,QAT,0,0.0,0.0,60.7301718700013,252.163512372869,5,147.051129251701,79.3840306347705,101.555877701154,0.0,30.5,0.0,0.0,0.0,0.0,0.0,0.0,87.140998840332,1928490.0,1925657.0,0.0,0.0,0.140000000596046,0.446999996900558,0.0,0.0,0.0,0.0,0.0,0.0,94.2054061889648,103.669548034668,92.5331573486328,1.17379999160767,15.4214401245117,7.37489986419678,94.2911181549896,0.0,0.0,0.0,17.7440534717901,0.0,13.8818369027366,356736.0,84.929979095682,2182534.0,1.18818400158144,30534.0,221.344013781223,3.49506991849135,2569804.0,25313.0,0.984999999999999,2544491.0,99.015,0.0,0.183087804658287,8.0593849416755,252656293.286545,115.385300033822,2.22312097167656,66410.7564675877,118207.134622686,157744.140625,45.2369239086363,0.0,0.0,51.8953011668243,0.76955948200586,148611054821.077,2.875505832,9.04644771816011,-0.973122678919864,21606308137.2839,0.0,493.8206917,81.50906736,47.4885795377754,0.0,0.507636167049601,5.1832229580574,81.5543984532085,2.19791064300862,5.4589716451,41.6254448799387,11981868131.8681,378571428.571429,0.0
2016-01-01,YR2016,Philippines,PHL,0,0.0,0.0,27.1488614008801,0.0,5,63.4920445564781,44.7168762013633,78.6312342090924,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.330689324978875,62.2439994812012,43753750.0,42568594.0,6.51000022888184,8.10000038146973,2.71000003814697,7.6710000038147,0.0,0.0,0.0,56.6599998474121,45.5299987792969,63.0099983215332,0.0,0.0,0.0,0.0,0.0,0.0,55.5,0.0,0.0,0.0,57.8588078532113,0.0,31.9649893899763,33026298.0,63.3477481300805,65451034.0,4.68726247994318,4842890.0,346.514478317738,1.56449713137855,103320222.0,55302149.0,53.525,48018073.0,46.475,0.0,9.65516734767507,-1.22487684478466,26368268854.2884,116.876642442093,6.87571482288942,2752.1091206242,7233.20610317139,17564.04296875,24.2832103147278,23.7354846186731,21.4016681223873,30.7467126768941,8.03892493525807,96133266719.127,1.766784452,19.6473606977368,7.00349968539737,63780848638.0271,13.6767788356366,150.7583043,177.9415696,27.9665869789349,10.681005620088,2.71559358134654,0.786100512921958,1.33792938917211,55.102349046768,23.9821722589,36.9358382472937,196072883.620123,23624329047.192,46.5169486818253
2016-01-01,YR2016,Russian Federation,RUS,0,0.0,0.0,168.697736757443,0.0,7,0.0,53.3700122223198,48.4189435637616,77.2,0.0,0.0,0.0,0.0,0.0,0.0,4.34208141570943,63.8300018310547,76202012.0,71983025.0,5.40250015258789,4.74720001220703,5.53700017929077,16.6159992218018,0.0,0.0,0.0,66.2226028442383,21.6399002075195,69.2012023925781,0.0,102.076332092285,104.80770111084,0.985419988632202,81.815559387207,1.19532001018524,73.091434617897,0.0,0.0,0.0,45.1011915239913,0.0,17.2919704177376,24959644.0,68.9174213370207,99477057.0,13.7906082452417,19905694.0,8.8137962870805,0.17024454590112,144342396.0,37292301.0,25.836,107050095.0,74.164,0.0,4.18336064776207,3.32770276791081,64908087128.5946,162.19739729671,-0.224910984282204,11279.6253410461,24416.6238784138,49084.66015625,22.8347388708614,1.53233376461912,19.3302115716301,29.2819513687336,-0.129812108537408,489585166460.176,7.049766291,11.9734627635784,1.14871842001556,217207095760.221,9.12636321167313,268.1833329,170.0043244,25.6989769255311,3.12835487611105,2.53274701539419,1.73689192652552,47.1856033643275,10.719245771326,8.856145005,20.5264009598113,16244420000.0,3029620000.0,-4.46899868497886
2016-01-01,YR2016,Saudi Arabia,SAU,0,0.0,0.0,74.4239467110062,166.232107431781,8,34.0594537566643,58.1144945652296,69.5931671768184,48.3,0.0,0.0,0.0,0.0,0.0,0.0,0.438606400541805,55.8849983215332,13431362.0,12644251.0,0.0,0.0,5.65000009536743,24.8719997406006,0.0,0.0,0.0,57.5999984741211,15.3299999237061,14.9200000762939,114.358299255371,116.243377685547,0.0,0.0,66.5998001098633,1.00293004512787,74.88,0.0,0.0,0.0,40.2495097563782,0.0,25.5354936364329,8241756.0,71.3014970060901,23013048.0,3.16300935747704,1020883.0,15.0141122673502,2.25142247448685,32275687.0,5357441.0,16.599,26918246.0,83.401,0.0,2.68562239483454,0.633552781485378,16032628026.6667,122.366830613912,1.67064234738177,21380.4527228189,50423.0134931014,128511.8515625,30.9326209901909,-14.2691998803469,0.0,43.157451029133,2.45411575143815,402997148474.482,3.523510972,12.9071296768621,3.1984131767387,82129866666.6667,0.0,234.9793125,119.3551998,31.1441976898209,7.99781372636816,1.15554700499509,1.38558890913213,79.13552874245,2.96913824308447,6.6965212568,30.7178191620537,37843205333.3333,0.0,0.0
2016-01-01,YR2016,Singapore,SGP,0,0.0,0.0,57.754288823512,1232.99578609781,7,129.550674068348,127.426865710704,206.747005876175,65.7,0.0,0.0,0.0,0.0,0.0,0.0,8.62311371695819,68.6650009155273,3263575.0,3204829.0,0.0,0.0,1.79999995231628,4.0770001411438,97.0495910644531,99.9265823364258,0.0,0.0,0.0,0.0,99.7892684936523,100.773208618164,108.130416870117,0.991389989852905,0.0,0.0,84.45,0.0,0.0,0.0,37.9844314563033,0.0,15.2371339566079,854389.0,72.4719361915747,4063707.0,12.2909298518174,689187.0,7908.72073342736,1.29743609938602,5607283.0,0.0,0.0,5607283.0,100.0,0.0,0.029934186851017,-1.45482388973969,94389438.9438944,112.617106126894,2.39702145797342,53353.839463373,82621.5031826688,145489.484375,27.0295425420644,4.82188864087536,0.0,23.7241867295043,3.22377968547045,71572423909.0576,-0.502512563,17.6810562631853,3.70052475054253,52988192152.5486,13.7082621544319,245.3354039,270.397893,168.191970440633,1.10481494115704,23.970847551014,9.01411730189334,11.3668385691086,48.8508855157833,29.0022483712,142.064145620822,0.0,0.0,44.9033962999298
2016-01-01,YR2016,Spain,ESP,0,0.0,0.0,113.15915864396,0.0,7,187.45058210746,111.339517684945,56.9447135357381,17.9,49.6,0.0,0.0,0.0,0.0,0.0,3.22846286730878,58.101001739502,23016544.0,18498485.0,13.2112998962402,22.294900894165,19.6299991607666,44.5429992675781,98.2505111694336,99.6221618652344,0.0,80.8625030517578,40.2621002197266,63.2518005371094,97.1785507202148,103.871170043945,127.949882507324,1.00705003738403,91.1763687133789,1.18747997283936,80.5613329432179,0.0,0.0,0.0,51.3887383981403,0.0,14.7778623848635,6869351.0,66.0551114906204,30705099.0,19.1670261245162,8909612.0,92.9290937806121,0.0844301500680736,46484062.0,9371187.0,20.16,37112875.0,79.84,0.0,2.5113497991099,6.93251533742331,36935549236.5115,106.296094858635,3.27446273967742,31505.6122034216,33320.3727243715,83754.3359375,20.4878402034113,3.055426295365,0.0,21.2973012600557,3.09979750724436,312891304520.874,-0.202671741,12.8765460133998,3.51619299405155,186688222507.178,13.8477383547217,251.1202565,166.3316583,32.9466027489848,4.75382103470024,2.59578874448775,4.07938298398231,3.66520775060517,6.97988146800913,5.0658367078,29.9294068422436,284189221.443416,0.0,40.7218025695655
