Time,Time Code,Country Name,Country Code,Age dependency ratio (% of working-age population) ,"Agriculture, value added (% of GDP) ","Agriculture, value added (annual % growth) ","Agriculture, value added (constant 2005 US$) ",Consumer price index (2010 = 100) ,Export value index (2000 = 100) ,Export volume index (2000 = 100) ,Exports of goods and services (% of GDP) ,Exports of goods and services (annual % growth) ,"Foreign direct investment, net inflows (% of GDP) ","Foreign direct investment, net outflows (% of GDP) ",Fuel exports (% of merchandise exports) ,GDP growth (annual %) ,GDP per capita (constant 2005 US$) ,"GDP per capita, PPP (constant 2011 international $) ",GDP per person employed (constant 1990 PPP $) ,GINI index (World Bank estimate) ,Gross capital formation (% of GDP) ,Gross capital formation (annual % growth) ,"Gross fixed capital formation, private sector (% of GDP) ",High-technology exports (% of manufactured exports) ,ICT goods imports (% total goods imports) ,Imports of goods and services (% of GDP) ,"Industry, value added (% of GDP) ","Industry, value added (annual % growth) ","Industry, value added (constant 2005 US$) ","Inflation, consumer prices (annual %) ",International migrant stock (% of population) ,"Manufacturing, value added (% of GDP) ","Manufacturing, value added (annual % growth) ","Manufacturing, value added (constant 2005 US$) ","Personal remittances, paid (current US$) ","Personal transfers, receipts (BoP, current US$) ",Population ages 0-14 (% of total) ,"Population ages 0-14, total ",Population ages 15-64 (% of total) ,"Population ages 15-64, total ",Population ages 65 and above (% of total) ,"Population ages 65 and above, total ",Population density (people per sq. km of land area) ,Population growth (annual %) ,"Population, total ",Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population) ,Rural population ,Rural population (% of total population) ,Tax revenue (% of GDP) ,Urban population ,Urban population (% of total) 
2002-01-01,YR2002,Germany,DEU,48.4115162097155,0.855885827573564,-1.0784116105624,21708707483.976,88.640720060005,111.8782578,106.3469676,32.5740396235895,4.25069825571731,2.46362016537402,0.827846824172146,1.48136022663476,0.0,38512.9200411024,37262.3512875562,83912.6328125,,19.9192048124058,-8.49047359232172,,17.4520402467974,12.1584541118,28.1989688995107,26.5602071253661,-1.83550811551912,844206571171.912,1.420806713,,19.977413558202,-2.07688908528502,604799911311.966,10115069295.4628,,15.2379773980912,12569578.0,67.380216073476,55580926.0,17.3818065284329,14337991.0,236.451570830706,0.168128319406931,82488495.0,,20313617.0,24.626,10.7819706783627,62174878.0,75.374
2002-01-01,YR2002,Greece,GRC,47.6567695386135,4.98711341214498,-2.28242434725769,9825324678.28469,77.3461982348894,88.84600861,95.83911234,20.1128544460134,-7.32460315241687,0.0222307869516822,0.421852694012333,8.44911870262567,3.92287184229497,24965.5940271221,26642.768959863,64385.95703125,,24.7497046604718,2.23343901790844,,12.0013371152935,5.814352786,30.2361418115552,19.4387226415287,4.48390274453511,48017100709.6384,3.629362936,,9.83591216451935,5.31610780901985,26494674584.9767,411367963.299741,1181072337.2127,15.1897881026485,1655994.0,67.7246333824829,7383354.0,17.0855785148686,1862674.0,84.5773622963538,0.366566462148184,10902022.0,,2910513.0,26.697,21.2668771915194,7991509.0,73.303
2002-01-01,YR2002,India,IND,62.7535314000319,19.7612880616122,-6.604234506845,209237124425.339,58.6231029130475,116.2123961,126.5265908,14.414240364298,21.0850028149595,1.02524806625131,0.248208655460584,4.62888494195995,3.80397532127243,801.507932685869,2623.33027850988,6980.7158203125,,27.5830635587848,7.56040038862582,21.4759421032414,6.23780301144803,7.0392991939,15.4140907047209,28.7701196655947,7.21125441695489,255500873704.683,4.392199745,,16.1642137137243,6.86676360776879,134018262312.885,1186800148.05182,15628842474.7447,33.9927838532953,370455776.0,61.4425992110795,669605816.0,4.56461693562521,49745520.0,366.544725362321,1.69618506845585,1089807112.0,,782001991.0,71.756,8.79357552490249,307805121.0,28.244
2002-01-01,YR2002,Iraq,IRQ,85.3292469587574,8.5626717122094,16.981050818083,8567789982.93739,25.2138628945993,59.95583906,73.2718894,70.5700515170938,,,,95.322466305564,-6.90018068933649,3880.11160294019,10959.015747455,50672.62890625,,18.2268757348604,,,,,49.1919962298936,74.1578564186036,-12.0505455840101,66951027470.8377,19.3166946,,1.52194453095027,-8.8509479408971,3159699079.95679,,,42.6117510359854,10627072.0,53.9580242411785,13456753.0,3.43022472283603,855474.0,57.0210553993187,2.79602173273725,24939299.0,,7829942.0,31.396,,17109357.0,68.604
2002-01-01,YR2002,Ireland,IRL,45.3873467671771,1.7335619584044,13.0955569743107,2615939216.32707,85.9702531095068,114.3008565,113.2904609,90.4776412388945,6.47584515550335,23.0390772484115,8.61724243283252,0.383181594236501,6.30927414659446,46746.9745294478,42289.0650207409,96055.59375,,24.0902414891542,6.07267190273562,,40.7981913130602,33.0563094327,73.2932263644171,35.0792572470431,10.933473662803,49877022289.5378,4.651952462,,26.7446833049464,12.4605828436569,40957028741.8018,587765564.0,,20.6467690469101,811820.0,68.7817884418835,2704463.0,10.5714425112064,415664.0,57.075729423719,1.68514885730282,3931947.0,,1586580.0,40.351,23.5181173502127,2345367.0,59.649
2002-01-01,YR2002,Indonesia,IDN,54.1252427612926,16.3196695153355,3.44899203407752,79929890684.5618,54.9182645910513,90.4637402,94.69465181,32.6876208878375,-1.21693045997009,0.0741516383181159,,24.4193846194093,4.49947539085764,2257.74685507094,6115.56787071506,13856.3974609375,,21.4040702075173,-79.35432512372,,16.6700261646326,,26.3918408785348,47.7453311592597,4.26271250157599,231866257597.776,11.87875643,,31.9532784940709,5.28816003462664,116876989254.869,,1258917563.06377,30.31149480305,65929944.0,64.8822984531346,141124228.0,4.80620674381541,10453887.0,120.066052650463,1.38958524528873,217508059.0,23.0,122744148.0,56.432,11.8269595891699,94763911.0,43.568
2002-01-01,YR2002,Israel,ISR,61.3126974208383,1.50339294250056,3.98764281296995,2923630516.1808,86.4013664408968,93.44928385,96.93650735,32.8997868847851,-2.07980997539315,1.30710178261326,0.810114014778567,0.0401506960769866,0.16182970543494,26503.8433509477,25725.4673524689,69456.84375,,20.7652020766176,-9.25543995652063,,15.5038864157009,9.846920356,35.8157434933829,20.2060431641097,-3.72310980557337,32354543487.5635,5.68743818,,13.9051512376272,-5.40808926014506,20876929366.1407,2780500000.0,0.0,27.9900341144859,1838945.0,61.9913980528217,4072835.0,10.0185678326924,658220.0,303.604436229205,2.01405839404727,6570000.0,,569619.0,8.67,25.7250360748864,6000381.0,91.33
2002-01-01,YR2002,Japan,JPN,47.9216162722808,1.39211087428307,5.91115718963475,79843213824.3533,100.958300958301,86.94543664,97.37414344,11.0182210299423,7.7647344298216,0.280851696286805,0.75093266409524,0.392232514429775,0.117992776770365,42190.8048728002,33888.7834810872,67717.0859375,,24.6555043526358,-6.50706299341431,18.0976933104025,24.7755590548404,14.8238374484,9.66739032943129,30.5396539674898,-1.93153105088683,1525073088731.33,-0.923494027,,20.883717432753,-1.10726108689016,978749876490.483,2678810110.40657,946779979.83245,14.3657951893197,18308488.0,67.6033720248273,86157117.0,18.030832785853,22979395.0,349.643347050754,0.232527187105684,127445000.0,,23389981.0,18.353,9.06159893423506,104055019.0,81.647
2002-01-01,YR2002,"Korea, Rep.",KOR,38.1727140945795,3.35496717650195,-2.14763708045858,21211596965.9041,78.1895727223221,94.31293101,114.0907922,30.8268550142275,13.031499502373,0.899001594353563,0.564382071580805,4.02446128881626,7.43243361369808,16734.8456640213,22997.1871439252,47556.75390625,,30.9395805884173,7.2978223029787,25.2172976074591,31.529778810066,19.0218724414,29.3268528486995,32.4290832243898,7.84870386811458,246091598972.718,2.762511352,,24.2247377053462,9.27822908710525,182174210530.413,5705000000.0,4530500000.0,19.782225463936,9425189.0,72.3731900398431,34482015.0,7.84458449622085,3737532.0,492.248538072115,0.577957276814842,47644736.0,,9386489.0,19.701,13.6451571116792,38258247.0,80.299
2002-01-01,YR2002,Italy,ITA,49.0902553399266,2.36423221321655,-4.27072695200074,36871579535.2736,85.0038779193305,105.7828689,99.89949749,24.4721815564371,-2.79334196931127,1.35940088832823,0.907374654917401,1.77040583939016,0.248547439569109,36837.8639859992,37199.3523731905,97309.59375,,21.416625216545,4.40334731417786,,9.19075920873428,7.4703224614,23.7262354080587,24.0393293417374,0.65744895896502,494625252464.476,2.461074837,,16.7527174660137,-0.170037143359593,322539604242.369,2060511065.92349,0.0,14.1793339417692,8090587.0,67.0734645239108,38271453.0,18.74720153432,10696967.0,194.005667947367,0.148916429490753,57059007.0,,18611507.0,32.618,21.6799864347758,38447500.0,67.382
2002-01-01,YR2002,Kuwait,KWT,41.2777272547547,,,,71.4821896835482,79.07491253,92.46770131,44.6160465918895,,0.0094904954005126,-0.201025948029041,92.4986204105422,3.0000000094383,35522.7273695884,69392.7716866202,143895.03125,,17.1268334771355,,,0.153249687445162,5.2899660069,36.6091466781708,,,,0.888450148,,,,,1925543131.95502,0.0,27.4333401902107,588125.0,70.7825656196169,1517460.0,1.78409419017246,38248.0,120.304882154882,1.62131348314611,2143833.0,,0.0,0.0,1.18205349439172,2143833.0,100.0
2002-01-01,YR2002,Malaysia,MYS,57.5122759839192,8.98484389841654,2.86657534675324,19796668529.3844,83.0765634366189,95.75634658,102.6425912,108.305585420081,5.42733473330725,3.16613258457459,1.87833366387274,8.39575201643557,5.39098831529179,7114.87116719903,16554.909291403,41259.44921875,,24.7774078056011,7.90837481252819,8.07359894784088,57.8645559430135,37.9303441492,91.0509065478116,45.1157583791739,4.18954737620186,85472630219.4902,1.807872463,,29.246474536288,4.12056864583931,41778494893.0489,3826315789.47369,0.0,32.3784503296464,7835200.0,63.4871151314005,15363127.0,4.13443453895317,1000484.0,73.6533586973063,2.08745707900568,24198811.0,,8746418.0,36.144,17.4470006158471,15452393.0,63.856
2002-01-01,YR2002,Mexico,MEX,62.9958129430307,3.27828185504542,-0.906529002275676,29935669818.413,70.7323194518076,96.58227544,96.78382321,22.5524898738313,0.396122885664042,3.11551958010871,0.11537205562636,8.90319761419771,-0.0398444814685348,8731.21990887337,15218.7934268091,37639.9375,49.0,20.7057750786872,-0.616771934816569,15.624933817373,21.4267084451293,17.2986723127,24.1454248345598,32.7103576481985,-1.50314659725287,315271178486.828,5.031089531,,17.2675847902619,-2.40144070044698,154691510267.181,,9814448100.0,33.479446547808,34937680.0,61.3512692101799,64023490.0,5.16928424201218,5394438.0,53.6822490290388,1.24244523354837,104355608.0,6.6,25708004.0,24.635,,78647604.0,75.365
2002-01-01,YR2002,Netherlands,NLD,47.5389240802965,2.02224060214236,0.696190230802159,12134692081.384,88.1590799494118,104.9469671,105.5555556,60.7507366011393,0.542985259413456,5.47031592600225,6.82421569380517,5.46373186610244,0.103629981052691,46509.5171375534,42062.0472712533,82754.9296875,,21.2323129781335,-6.52491521270603,,28.0129201624897,14.674366004,53.9596482110248,21.3657808578749,-0.897756569883484,159815702869.072,3.286685765,,12.6832908325767,-0.819257274322553,83567000790.7681,1640338005.4967,,18.4199541226745,2974625.0,67.7787236842391,10945538.0,13.8013221930864,2228766.0,478.345053317536,0.638291666268526,16148929.0,,3373027.0,20.887,21.3997544999909,12775902.0,79.113
2002-01-01,YR2002,Nigeria,NGA,86.7884180264157,47.0955006879644,55.5780472760454,52010568970.3123,40.0786798201477,85.69725864,90.5255739,35.9656905679357,11.6273846964168,3.17011278882167,0.291222385714813,94.0374634853667,3.78464818288238,1326.24296912489,2934.860679857,9898.6376953125,,7.02033237520968,20.3069552720891,,0.14233736508519,4.025605797,27.4179466070488,34.1264041452467,-2.39850237100889,66187412982.2086,12.8765792,,15.8136150006725,8.84045023632871,12068112679.4768,903977.979981037,1208958587.64913,43.6565915146194,56171500.0,53.5365099488438,68883666.0,2.80689853653676,3611544.0,141.272450783403,2.52110640165057,128666710.0,,81693068.0,63.492,,46973642.0,36.508
2002-01-01,YR2002,New Zealand,NZL,51.8438344711847,6.94550269638485,-0.574550017561165,12990148201.0444,81.135404585527,108.1637871,110.4582338,32.8470717038637,7.53206556648429,4.27533253207986,2.11127258767708,2.38560775388042,5.06059181328833,30868.588160828,29427.5946162384,61242.421875,,22.7458000754544,7.09569949414546,,9.38056797009868,9.4483355317,29.8089228515842,22.7657732965432,8.02023098699165,26076469659.5336,2.660947121,,15.5517417388538,8.73109352608262,17168489213.015,310921690.528679,232521812.123755,22.2640205934287,879095.0,65.8571368735312,2600369.0,11.8788425330402,469036.0,14.9956325244009,1.73717486434422,3948500.0,,546433.0,13.839,28.2080536465923,3402067.0,86.161
2002-01-01,YR2002,Norway,NOR,53.7228729114085,1.52155422992589,8.65652172092335,4739363667.44795,85.4764274726269,99.34113361,107.2250452,40.3949926322651,-0.27237080243323,1.54118227598321,3.96070615553816,60.6500643882379,1.43770880476717,83732.9389438834,59482.3659600334,115138.6484375,,20.4692917039754,-0.372301427368839,,20.6367178497508,9.1523867622,27.252030373399,33.2524880126088,0.902024688428043,159216912549.29,1.28814599,,8.90121082105217,-0.659202069820225,26820241770.3019,922870428.847798,,19.9129612084771,903682.0,65.0521258270148,2952169.0,15.0349129645081,682308.0,12.4249722788813,0.539290805050494,4538159.0,,1055893.0,23.267,27.1284549677249,3482266.0,76.733
2002-01-01,YR2002,Pakistan,PAK,79.1753196949209,21.7463786766275,0.103375873139981,31316516471.946,45.8690823570402,109.8024707,122.1885266,15.2236171954973,9.96003023222116,1.14235420043866,0.0428728574014509,1.92643771506509,3.224429972602,855.498549835948,3523.19096757172,12569.3388671875,,16.5827616518149,-0.249077230082804,11.1498445646125,0.674505047647479,,15.3140127214017,22.2193101013463,2.69800137744261,21587968202.6828,3.290344726,,14.4374568515766,4.46025864761216,13494155463.1705,2000000.0,3554000000.0,40.038205473313,57916923.0,55.8112580294365,80733297.0,4.15053649725055,6003923.0,187.648068441262,2.13293430473379,144654143.0,,96368590.0,66.62,10.3113109619566,48285553.0,33.38
2002-01-01,YR2002,Peru,PER,62.6525616763149,7.52396323647705,4.85707508006168,7633857000.59106,80.8828740363217,110.9130097,109.838271,17.2748078529874,7.82094160020581,3.93562084538868,,7.7690949944377,5.45352893818767,3422.23834850696,6784.22222700922,15001.0458984375,53.8,17.9681458916088,3.9562073006889,13.7909917951539,2.60523122166799,8.1684907207,17.9743734787821,29.4440321551084,8.16407411076985,32940555026.1137,0.193135004,,15.4989075774167,6.63931156323019,14551596822.501,117986351.0,705382493.064728,33.3164520588282,8862665.0,61.480740892974,16354779.0,5.20280704819775,1384023.0,20.78239609375,1.28675930786274,26601467.0,15.1,6956284.0,26.15,12.4871426273152,19645183.0,73.85
2002-01-01,YR2002,Poland,POL,44.4122037311558,2.69412065130635,2.15021199273168,11186283288.5617,81.6877996186006,129.5637733,121.448468,28.7582175059245,4.83129772200954,2.05908338956622,0.0956308589629875,4.94451742128674,2.04160389422398,8815.43657860498,15232.1301462194,41550.98828125,,18.4454557454384,-6.44352564768454,,2.87856402771049,8.3688338529,32.1662388032819,26.7242113106436,-1.78167334332284,85214406526.7138,1.90017396,,14.3683145061108,2.67410225875473,35170298146.1215,353000000.0,593000000.0,18.1956946167795,6956280.0,69.2462248150371,26473084.0,12.5580805681834,4801000.0,124.81753893369,-0.0463189372499392,38230364.0,,14608969.0,38.213,16.8739367666851,23621395.0,61.787
2002-01-01,YR2002,Qatar,QAT,33.40282484008,0.256795868565916,-25.5072463768116,63721950.318589,61.9275202351758,94.68690702,91.9365285,60.3427728278758,4.79499213129498,3.2221054423699,,89.304877128666,7.18215174069915,62167.557648297,110654.497057,194431.265625,,32.6471255887861,,,0.0001947495448849,5.3374522418,28.1269507973441,210.606944129164,8.81415411609885,40781373218.6576,0.24,,36.7630175642699,10.4166666666667,7118693752.9428,,,23.5353336668427,151958.0,74.9609313894796,483992.0,1.5037349436777,9709.0,55.6123169681309,4.55872587940434,645659.0,,21358.0,3.30800000000001,,624301.0,96.692
2002-01-01,YR2002,Philippines,PHL,70.4143681209903,13.14558688083,3.32019778078838,19824929964.7963,68.8796680497925,92.46223238,120.1227802,46.7470036252999,4.66226466615953,2.17435110833941,0.358909284135166,1.18796158439923,3.64590331730246,1643.20444145803,4318.73732972361,11576.4208984375,,24.4704647298607,15.6629512178513,17.2623887951935,74.178459319334,51.4769379908,55.688073288055,34.5837440086155,2.8900751793169,44802228656.027,2.722772277,,24.6924450232515,3.03494563242181,31380741727.1366,21000000.0,7167000000.0,37.969479814033,30888954.0,58.6804980722062,47737794.0,3.35002211376086,2725312.0,272.837844182849,2.09518594319406,81352060.0,,43958586.0,54.035,12.0911682834336,37393474.0,45.965
2002-01-01,YR2002,Russian Federation,RUS,43.0486777841219,5.5714721405235,2.90536210211488,52578719916.0474,43.2653684455772,102.1593214,111.5490764,35.2493315670235,10.2833560305258,1.00658502627862,1.02362884570724,52.4733107183594,4.74366989682775,7208.57072219707,15604.1494910601,33362.50390625,37.3,20.0505697575023,-2.63226302452492,15.481305485393,19.1567422293919,5.9819963271,24.4583426049919,28.9823797765917,3.76192293017874,344834959821.998,15.7920011,,15.1051790517082,,153036768566.396,1295510000.0,231670000.0,16.9479066073417,24626333.0,69.9062732803488,101578042.0,13.1458201123095,19101671.0,8.87043393114192,-0.460061304902853,145306046.0,0.7,38737139.0,26.659,13.6491915073625,106568907.0,73.341
2002-01-01,YR2002,Saudi Arabia,SAU,64.8285400223515,5.07733794448387,1.2853411060413,11393130373.3333,76.0186747993528,93.38811338,84.51168221,40.9487917017867,-10.2741493289092,-0.32389987219596,1.06538076313392,89.4752175376558,-2.8191744042884,16619.4346590337,39194.7723897255,131554.421875,,19.6933513219081,22.5998665343732,,0.325687094085721,5.2248762674,23.6439874573824,51.7422439178861,-5.68397973762058,237082024073.168,0.230120174,,10.2633926068173,1.92072969102463,32524521280.0,15853600000.0,0.0,36.350493200406,7963051.0,60.6691049902156,13290361.0,2.98040180937838,652896.0,10.1904497857831,2.78989348824192,21906308.0,,4314666.0,19.696,,17591642.0,80.304
2002-01-01,YR2002,Singapore,SGP,39.0029415318534,0.0713114689372951,-17.120894479385,86982031.536487,85.7115602337538,90.83698586,100.1189916,185.97095667312,7.49890450432764,6.69694377180771,3.08378555665829,7.70217638576219,4.21168655203607,33242.9863316237,51478.6851072858,108555.8828125,,25.4796364451415,-3.7912891026324,,60.6266403589088,38.9011018032,168.321125141909,30.6257854739631,4.13464192269902,34589732306.564,-0.391676867,,24.6296085947935,8.46857471160098,26308104143.7477,,,20.3544338605076,849991.0,71.9409189757572,3004217.0,7.70464716373516,321742.0,6186.59259259259,0.912639805776796,4175950.0,,0.0,0.0,12.7710701397498,4175950.0,100.0
2002-01-01,YR2002,Spain,ESP,45.272202274976,3.4554136727133,0.876583256101341,34597940071.1915,81.0624649001437,109.3253216,105.1507538,26.4771356274223,1.3667738212626,5.5888655841357,4.69076193485308,2.55605841672044,2.87987609719458,29685.3639494669,31395.2760183926,75869.75,,26.9006043070221,4.35755761901106,,7.21659124688494,7.0255537426,28.5057281045473,27.7718313919347,2.07981390737315,354533858274.976,3.066777271,,15.3695241349121,1.00033760476757,182263320398.774,532484881.060063,,14.4070884438254,5969081.0,68.8362940366107,28519949.0,16.7566175195639,6942528.0,83.0225192369349,1.41259540475782,41431558.0,,9722744.0,23.467,15.0037101888726,31708814.0,76.533
2002-01-01,YR2002,Sweden,SWE,54.256594651687,1.62350245692788,2.21107352841025,6246944021.11497,90.2068232098235,93.76621462,92.8,42.090046367996,1.31738907706304,6.96469088399862,6.31494296652319,2.77125532038641,2.07357721266493,46059.3667851558,37980.9800520158,77151.984375,,21.7410100720813,-3.07601588276682,,18.1686325830444,11.4450150929,35.7735159206125,26.0393497585098,3.48249651022292,102545892723.911,2.158482136,,18.7915681534829,4.54256139601009,62440165248.6077,507652303.048786,100189023.290608,17.9103890347545,1598495.0,64.827052693434,5785787.0,17.2625582718116,1540676.0,21.750153531218,0.325438067703728,8924958.0,,1416123.0,15.867,26.8526963946899,7508835.0,84.133
2002-01-01,YR2002,Switzerland,CHE,48.2014729508392,0.983641799136018,0.152650098868264,4113376524.08887,93.2523985965321,113.9118012,105.9533289,48.9369871208892,-2.08571192367964,2.73974453326178,3.33665602392422,2.06852165161742,0.162612902402543,67860.244831941,50815.1531556825,92955.5,,23.3651451782913,-1.30525161543855,,23.9848562229253,7.6204067134,42.2160470920123,26.508413789576,1.57614014353142,129889705990.347,0.642699253,,19.0680185659241,2.74707391517042,92775919562.6436,7528259478.26363,,17.0350862807041,1240964.0,67.4757182374059,4915439.0,15.48919548189,1128350.0,184.321466524973,0.756469145838096,7284753.0,,1937671.0,26.599,9.19319936003021,5347082.0,73.401
2002-01-01,YR2002,Thailand,THA,42.5619024521572,8.69602594851824,0.123527005318238,29976221972.6244,79.1590138472533,98.76092079,104.218239,60.6457526009701,5.88728388684268,2.48815400350075,0.127128980260817,2.45723383871105,6.14887981743266,3731.02710706035,9914.4303535827,17816.296875,41.9,22.7442111017478,7.1652568464344,15.1479709607878,30.7773591150541,22.2919167986,54.3239904200966,37.0448583934562,8.37677194021498,89246450351.8605,0.697308977,,28.7165889775647,8.8237921399606,68811478079.4714,,,22.8247866766811,14624563.0,70.1449674000803,44944100.0,7.03024592323863,4504501.0,125.414793791227,0.830370841663514,64073164.0,1.1,42458723.0,66.266,13.4703127620992,21614441.0,33.734
2002-01-01,YR2002,Turkey,TUR,56.6383183998499,10.268765536419,8.68028847494462,56504234277.0229,46.0963443572496,129.82585,135.7239327,24.4606945449228,7.75911549815606,0.453805520627302,0.0599761455172867,1.9211776651858,6.43027860228283,8003.73838135966,13468.4990469539,44344.7890625,41.4,21.2431582877408,30.5527748470772,0.0,1.78985753689828,6.3912114324,22.9998442893599,24.6111742024836,6.29016854143048,113723029344.091,44.96412355,,16.9105022123956,4.01362252424431,72681306139.6799,,1936000000.0,29.8085241751177,19418183.0,63.8413390934972,41588198.0,6.35013673138505,4136673.0,84.642040980731,1.47152842459308,65143054.0,1.7,22165576.0,34.026,,42977478.0,65.974
2002-01-01,YR2002,Ukraine,UKR,44.34832835038,13.0277667065232,1.99999995491549,8552919212.15787,39.3074762410188,123.2259393,126.4500126,55.0870200611133,9.09999994716475,1.63470785173376,-0.011794428944688,8.98140307737758,5.19999997108648,2130.65855856673,5622.43984863069,13347.0419921875,29.0,20.148797661751,-1.50000007329186,16.8057216243745,4.86131014363071,2.5873970194,50.7067888933174,30.7692307692308,6.99999999217094,31000395181.2087,0.757420846,,17.8849475222532,8.90000003140381,12148164398.4072,4000000.0,1118000000.0,15.9842459685776,7704806.0,69.2768667144981,33393182.0,14.7388873169242,7104512.0,83.2024372561881,-0.993677409208754,48202500.0,1.7,15770412.0,32.717,13.0987018156858,32432088.0,67.283
2002-01-01,YR2002,United Arab Emirates,ARE,29.9445984303197,2.20332258864369,,,,104.6708654,88.93051959,49.5033473840813,3.15040873722816,0.0867813662286139,0.401686089759485,,2.43345681036158,58707.0071667036,95894.9144255935,168900.09375,,22.5457475824448,5.56259540158671,12.1403421770394,,,43.5683114306968,47.5457475824448,,,,,13.0634763203571,,,,,22.0390895156066,772962.0,76.9558728934955,2699021.0,1.00503759089789,35249.0,41.9525358851675,5.30471204864525,3507232.0,,664024.0,18.933,,2843208.0,81.067
2002-01-01,YR2002,United Kingdom,GBR,52.8828038516062,0.727699888632931,12.9351605049641,17520456698.4221,83.3022735743571,98.41061329,95.63392107,23.7734790428195,1.78767646415352,5.07578391847242,6.83676989646755,8.10805617560448,2.45787761727294,37077.6483548939,34669.5182383112,72698.859375,,17.7629627369517,0.984388233283369,,31.6213888177183,13.583542822,26.5688433250105,21.0932110160169,0.360583726463389,464642006675.482,1.256192498,,11.4525011823216,-2.20759956756812,227391235690.044,5996404558.71086,3540181879.40116,18.6288357942894,11060029.0,65.4095801824844,38833981.0,15.9615840232262,9476469.0,245.40354234696,0.423337079636281,59370479.0,,12439896.0,20.953,25.0083482924564,46930583.0,79.047
2002-01-01,YR2002,United States,USA,50.7600602979035,0.969255589198064,-0.0978621130989836,129219798200.0,82.4904668765521,88.64139206,90.28927403,9.13238644013572,-1.72444713160687,0.997183879701725,1.6304693394151,1.8391671472326,1.78612768745552,45428.6456781274,46366.5779744928,95310.21875,,21.5765217880843,0.6234368677232,17.5358464584969,31.7455008126643,14.8356364606,13.0172733097858,20.5873621295313,-0.0461818860236889,2770769443800.0,1.586031627,,13.3022793776442,1.14975506006816,1543412884700.0,40109000000.0,,21.3942943070152,61535380.0,66.3305649899879,190783416.0,12.2751407029969,35306397.0,31.3935499327652,0.927797485710314,287625193.0,,59224903.0,20.591,9.82431905803081,228400290.0,79.409
2002-01-01,YR2002,Vietnam,VNM,56.8669940891574,23.0294421776834,4.18693525258831,16317002052.6659,49.7556757600255,115.3490299,122.2423558,54.7391336889888,10.3679070550454,3.99268705133996,,21.2625013237705,6.32082098771049,842.365516772557,2833.77096342951,5346.05712890625,37.0,33.2205344910613,12.7250348246224,,5.85778762251229,3.9653590547,61.9577349644058,38.4866787864761,7.24183948171645,24955143113.0619,3.830828382,,20.4570312937461,11.596027942236,9569913349.4752,,,29.7011282668795,24342004.0,63.7482732302269,52245851.0,6.55059850289354,5368641.0,263.907570439543,1.00135103913411,81956496.0,38.0,61048574.0,74.489,19.8450058048163,20907922.0,25.511
2002-01-01,YR2002,"Hong Kong SAR, China",HKG,37.6795661769765,0.0881032820206869,-2.63586072242109,169020691.391077,91.44254279,99.62735849,104.9457644,132.076763164041,8.56610751565927,4.05643913833253,9.7677426748158,0.810737806391406,1.65663751651999,23252.4467523129,34366.2671017515,71324.046875,,23.1809524249985,0.434948422386967,18.2376106204922,16.9807545444544,31.4723017123,123.919694205301,10.6365250153969,-2.58139608040517,17547030723.7712,-2.983138781,,3.52821655987131,-9.68303632158892,4727140734.38387,298887656.533509,,15.7802858232965,1064238.0,72.6324215832228,4898403.0,11.5872925934808,781459.0,6422.95238095238,0.44284682728195,6744100.0,,0.0,0.0,,6744100.0,100.0
2002-01-01,YR2002,Kazakhstan,KAZ,50.2683379792393,7.99590909279888,3.20000002558078,5636205776.74092,50.2169999848361,109.7376365,121.4614498,46.9906407561754,16.6000000019963,10.5066923682737,1.7237062614549,59.0502282494722,9.80000000150932,5606.85299741729,12422.5348401171,25971.076171875,34.9,27.2877232823977,11.0000000074162,20.7145697006944,11.2406905225377,4.901317173,47.0410448936046,35.8109321050125,12.0192409922888,32539710328.25,5.836924521,,14.4725521083952,7.60000000886707,10593740963.6595,364817563.091384,107368207.673368,26.1109737452456,3879816.0,66.5476184565439,9888276.0,7.34140779821054,1090856.0,5.50392562136534,0.0041255453945045,14858948.0,6.9,6501681.0,43.756,12.1343597833771,8357267.0,56.244
2002-01-01,YR2002,Morocco,MAR,60.5310993577857,13.200521732676,4.2790815502028,7502627895.03289,86.513157334121,105.6131347,106.5541678,28.9176142561292,5.53763350591365,0.187421620350072,0.0670713318125784,2.81879859376623,3.12144965600538,2130.73391780987,4843.98989187513,16226.005859375,,27.2116287068373,5.17720205940897,,11.1145853641123,6.2527365561,31.6164721483894,25.2302295074481,2.73883531324685,17499484978.7409,2.795619669,,16.8503472895946,3.61911699700205,11294530471.4041,30315999.6067965,2877152600.81515,32.2406422961383,9514977.0,62.2932256740632,18384206.0,5.46613202979849,1613185.0,66.1267488236612,1.1263105868779,29512368.0,,13578641.0,46.01,19.0725660331981,15933727.0,53.99
2002-01-01,YR2002,Czech Republic,CZE,41.7936706410567,2.56298002270249,-0.667909288598949,3348474336.65388,82.9958788747536,132.3024181,121.446384,45.1241477243064,0.920107423619982,10.3730056852681,0.258081533951055,3.95898406346975,1.65249405467387,15577.3922047072,22297.2247461099,47309.09375,,30.1256244303867,1.75214910399613,,14.5494475059898,11.3883623188,46.4018340987842,33.2635502699091,3.22530211873975,46671030068.2,1.7850993,,22.4594688929627,3.98685514534263,25217598471.0641,892550709.343225,,15.5504656014047,1585668.0,70.5250136089569,7191376.0,13.9245207896384,1419872.0,131.96474699107,-0.192901617564167,10196916.0,,2670674.0,26.191,14.6155492675389,7526242.0,73.809
